Prscrbr_Geo_Desc,Gnrc_Name,DY13,DY14,DY15,DY16,DY17,DY18,DY19,DY20,DY21
National,Tobramycin/Lotepred Etab,30620,27215,17599,17972,"18,938",16705,14899,11093,10383
National,Tocilizumab,4052,12033,17896,22165,"27,266",36090,40196,47099,56367
National,Tofacitinib Citrate,11575,32509,48141,62643,"5,134,439,378",129061,157127,174411,178917
National,Tolcapone,2698,2190,1499,1018,130661,529,464,351,322
National,Tolterodine Tartrate,1445749,1251873,1198948,1249894,"6769,7562,82,7518,96,873",1077568,936296,865752,825909
National,Tolvaptan,5241,4597,4548,4931,"4,939",5679,7398,8303,8646
National,Topiramate,2503307,2743052,2947662,3119533,"2,24443,30831,41,2916,30726,297",3276814,3246524,3237763,3173451
National,Topotecan Hcl,126,73,135,82,64,39,83,52,92
National,Toremifene Citrate,1798,1756,1645,1723,"1,806",1532,1512,1528,1410
National,Torsemide,1192968,1321624,1413885,1530949,"79116,56,491",1827853,2009084,2156726,2301218
National,Tramadol Hcl,13333985,14429254,14640523,15008274,"6081,46,90,5351,53,9178,288",14431773,14204947,13609653,13141600
National,Tramadol Hcl/Acetaminophen,1116023,976692,797011,664239,"5,70,6342,227",488716,441695,384058,351839
National,Trametinib Dimethyl Sulfoxide,358,3079,4806,5592,"5,138",7990,8610,10006,11338
National,Trandolapril,174021,157704,144015,129527,"891,15,954",100012,88105,80515,71759
National,Trandolapril/Verapamil Hcl,22484,19005,15677,13979,"45,878,523",11517,10693,8745,7427
National,Tranexamic Acid,2681,3328,5505,7213,"21,158,477",12034,14515,16679,21017
National,Tranylcypromine Sulfate,12947,13176,13771,13886,"59,113,066",13949,13173,12769,12200
National,Trastuzumab,1481,2156,2560,2450,"2,411",3044,2581,1995,1439
National,Travoprost,2012469,1878900,1790446,1694464,"16,00,280",1426795,1278310,1047684,693276
National,Trazodone Hcl,9147555,10251660,11389674,12357480,"1,29,73,134",13500612,14015924,14788920,15152730
National,Treprostinil Sodium,196,162,156,191,178,278,400,412,610
National,Treprostinil/Neb Accessories,357,323,189,203,146,167,176,216,341
National,Tretinoin,157578,158852,146639,155383,"1017517,4211,12,759",132601,140033,138100,156189
National,Tretinoin Microspheres,6631,6309,4977,4587,"4,835,782,965",4405,4324,3813,3272
National,Triamcinolone Acetonide,3563003,3863814,4073935,4374075,"26052827,93247,09,0941,004145",5173063,5446995,5473562,5714811
National,Triamcinolone Acetonide/Pf,52,52,31,72,56,76,60,29,20
National,Triamterene,20882,18609,16291,7105,"7,055",6325,5877,7091,8065
National,Triamterene/Hydrochlorothiazid,5118771,4890708,4650102,4453769,"7,8041,6502,44341,45,530",3888931,3619572,3457509,3228063
National,Triazolam,184797,166894,154636,129987,"5331,17,730",111646,107649,93801,98124
National,Trientine Hcl,631,655,700,649,657,742,752,849,860
National,Trifluoperazine Hcl,124730,122744,117347,109744,"1,02,058",81708,28332,33713,35025
National,Trifluridine,18116,18249,17739,17333,"1,875,234",14893,15278,13905,12012
National,Trihexyphenidyl Hcl,369257,340137,319273,270317,"2,57,637",260809,236356,231736,220903
National,Trimethobenzamide Hcl,18879,16819,11883,10220,"9,318,072",8465,8508,6779,2371
National,Trimethoprim,274302,288410,297769,288863,"352,84,279",271051,256673,243273,199313
National,Trimipramine Maleate,3179,1937,1744,1655,737838,1562,1476,1248,1125
National,Triptorelin Pamoate,4177,4534,4378,4728,"5,054",4500,4297,4579,5593
National,Tropicamide,10816,7679,6400,4542,"3,077",2338,2639,192,425
National,Trospium Chloride,287650,317749,294259,303851,"2,19,16398,340",316332,341273,343769,367577
National,Ulipristal Acetate,74,48,114,286,359,405,553,427,145
National,Urea,56115,36573,8374,2689,"5,381,623",2061,430,118,188
National,Ursodiol,355905,372764,381429,392916,"7285106973,86,243",404366,415407,414271,410096
National,Ustekinumab,8999,14069,16956,20208,"27,333",34043,41708,53671,70476
National,Valacyclovir Hcl,1259054,1424985,1599309,1784532,"19,74,6326,842",2185250,2377760,2444760,2544435
National,Valganciclovir Hcl,63721,65753,72209,75404,"136,676,822",84715,92752,98116,100367
National,Valproic Acid,131290,127679,125231,124328,"5391,21,810",122881,120866,113929,109807
National,Valproic Acid (As Sodium Salt),278184,278657,277032,275792,"241,7802872,74,798",280096,275111,256058,249240
National,Valsartan,6414082,5203535,4618668,4869140,"80,51751,13,127",3715071,2133130,2451184,2721169
National,Valsartan/Hydrochlorothiazide,3716863,3542052,3324149,3212384,"26,10731,08,013",2368546,1441872,1527930,1500700
National,Vancomycin Hcl,347528,359102,381648,389688,"973,96,582",438655,477469,445980,416179
National,Vandetanib,745,811,788,881,858,881,801,745,467
National,Vardenafil Hcl,53764,21569,16830,3987,"178,215",1191,955,1569,3665
National,Varenicline Tartrate,371536,376467,359767,446337,"5,67,284",621402,675076,592778,371991
National,Varicella Vaccine Live/Pf,1357,1651,1773,1360,"1,413",1539,1889,1115,1289
National,Velaglucerase Alfa,195,260,296,322,260,280,246,246,256
National,Vemurafenib,4150,3017,2196,2223,"1,801",2001,1736,1680,1921
National,Venlafaxine Hcl,5002888,5350118,5655354,5945419,"38,7479,48,37950,84,335",6060930,5963483,5972973,5872304
National,Verapamil Hcl,3114250,2975009,2823147,2679934,"1712,63017,61,71598,4764,19,1742,17,827651514",2333415,2149528,2002790,1853736
National,Vigabatrin,1471,1703,1598,1813,"194,126",1976,1942,1936,1766
National,Vinblastine Sulfate,54,46,32,61,22,46,55,39,39
National,Vincristine Sulfate,421,580,454,652,27445,472,335,274,383
National,Vinorelbine Tartrate,398,321,266,160,117,152,149,143,137
National,Vismodegib,4080,5318,6817,7906,"8,989",9857,10763,11705,11633
National,Voriconazole,24285,26263,25733,29764,"10,030,429,010",34957,42816,40252,33611
National,Vorinostat,681,788,851,641,450,390,299,299,310
National,Vortioxetine Hydrobromide,224,70611,191488,284715,"1,6743,82,780",474694,580250,614727,602753
National,Warfarin Sodium,18308441,17581409,16814615,15782602,"3,17,64410,10,6441,28,12,925",12347120,10447648,8731413,7306595
National,"Water For Irrigation,sterile",23126,27667,24980,24837,"28,440",25365,22361,19799,18426
National,Yellow Fever Vaccine Live/Pf,2626,2880,2361,2494,"1,832,478",1923,2033,528,694
National,Zafirlukast,157380,141454,124455,113916,"108,399,225",91464,83913,82082,78515
National,Zaleplon,230769,247827,197747,179793,"6781,77,535",172010,169340,172645,175664
National,Zanamivir,652,443,389,353,424,604,342,452,166
National,Zidovudine,23011,21096,18543,16040,"3,812,964",10358,7716,5986,4738
National,Zileuton,8080,7193,6444,6078,"215,611,362,726",5611,5436,5461,6325
National,Ziprasidone Hcl,1060578,1045258,1021322,996780,"8,8299,51,628",909887,849569,807615,760851
National,Ziprasidone Mesylate,8739,8054,6992,6714,"5,488",4048,3424,3284,2745
National,Zoledronic Acid,4008,3669,3075,3091,"276,145",2547,2558,2964,2941
National,Zolmitriptan,37974,48330,54734,61018,"45,011,104,509,532,300",63064,61458,62748,61318
National,Zolpidem Tartrate,12073039,10621840,9064416,8168809,"22,28316,6202,3181,39977,27,2803,50,209",7972193,7594066,7865775,7841295
National,Zonisamide,315314,331091,348295,368372,"8,9893,73,184",393481,390898,393932,390721
National,Zoster Vaccine Live/Pf,1391989,1259583,1058573,835102,"6,44,974",69486,6931,1587,451
Nebraska,0.9 % Sodium Chloride,539,346,467,647,578,662,812,943,784
Nebraska,Abacavir Sulfate,338,319,251,263,244,217,137,67,50
Nebraska,Abacavir Sulfate/Lamivudine,265,319,267,212,14939,125,73,79,67
Nebraska,Abatacept,52,55,83,103,88,158,188,182,139
Nebraska,Abiraterone Acetate,433,559,646,629,675,1001,1206,1204,1398
Nebraska,Acamprosate Calcium,225,285,273,224,218,187,164,186,188
Nebraska,Acarbose,436,481,487,480,491,465,422,370,320
Nebraska,Acebutolol Hcl,964,925,858,784,750,662,627,570,522
Nebraska,Acetaminophen With Codeine,11601,11116,11816,11617,"10,891",9808,9158,8306,7380
Nebraska,Acetazolamide,1323,1344,1579,1544,"1,539",1727,1824,1632,1723
Nebraska,Acetic Acid,571,585,529,602,499,619,708,512,453
Nebraska,Acetylcysteine,64,168,185,282,304,211,182,131,130
Nebraska,Acitretin,214,198,171,215,207,236,309,321,285
Nebraska,Aclidinium Bromide,334,1231,1745,647,495,314,221,90,84
Nebraska,Acyclovir,7651,7836,8075,8731,"920,516",10017,10163,10743,10507
Nebraska,Adalimumab,1218,1483,1609,1905,"35,215,551,415",2143,2252,2035,2097
Nebraska,Adapalene,84,93,54,34,46,58,79,84,83
Nebraska,Agalsidase Beta,12,13,12,13,12,13,13,14,12
Nebraska,Albendazole,15,39,22,31,27,22,19,18,31
Nebraska,Albuterol Sulfate,58332,59663,61922,60009,"44,442,011,734,797,100,000",67037,66937,70378,73264
Nebraska,Alcaftadine,119,119,123,57,45,48,34,44,32
Nebraska,Alclometasone Dipropionate,122,128,121,144,165,159,130,109,119
Nebraska,Alcohol Antiseptic Pads,4439,4807,4242,4871,"5,110,741,664,491,210,000,000",5947,6432,6973,6817
Nebraska,Alendronate Sodium,55196,49990,47302,46119,"45,871",46242,46576,48331,48903
Nebraska,Alfuzosin Hcl,1795,1907,2446,2705,"2,780",2804,2859,3088,3073
Nebraska,Aliskiren Hemifumarate,2613,1934,1507,1277,844,681,533,484,349
Nebraska,Aliskiren/Hydrochlorothiazide,377,322,261,221,115,61,46,33,24
Nebraska,Allopurinol,62366,64748,67063,69964,"6,980,416",70295,69300,71712,68538
Nebraska,Almotriptan Malate,31,35,33,29,23,23,29,28,23
Nebraska,Alosetron Hcl,99,79,97,124,10128,97,81,62,99
Nebraska,Alpha-1-Proteinase Inhibitor,156,133,145,110,281345,86,109,143,170
Nebraska,Alprazolam,64128,69087,78096,81584,"788,953,702,616,994",76518,74742,75249,72782
Nebraska,Amantadine Hcl,3621,3602,3661,4484,"5,083",5100,5099,4874,4420
Nebraska,Ambrisentan,250,311,377,387,424,339,478,497,449
Nebraska,Amikacin Sulfate,36,26,24,12,39,66,27,52,57
Nebraska,Amiloride Hcl,992,1103,1163,1342,"1,328",1239,1247,1346,1192
Nebraska,Amiloride/Hydrochlorothiazide,1194,989,894,835,759,589,477,406,323
Nebraska,Amiodarone Hcl,23360,25528,27210,28755,"28,040,347",27705,27394,26419,26033
Nebraska,Amitriptyline Hcl,30851,29881,27570,28224,"28,628",27792,27258,27732,26872
Nebraska,Amlodipine Bes/Olmesartan Med,1551,1553,1194,1113,63645,587,708,608,505
Nebraska,Amlodipine Besylate,225872,233696,241840,253615,"2,58,372277",260020,264403,274362,277883
Nebraska,Amlodipine Besylate/Benazepril,15191,13528,10614,10023,"9,487",8936,8749,8689,8325
Nebraska,Amlodipine/Atorvastatin,551,468,452,474,35379,376,378,381,318
Nebraska,Amlodipine/Valsartan/Hcthiazid,836,764,487,392,323,266,178,157,30
Nebraska,Ammonium Lactate,651,570,517,609,601,561,722,783,621
Nebraska,Amoxapine,97,102,96,124,93,15,18,17,13
Nebraska,Amoxicillin,40035,42385,45357,47559,"49,362",50614,52455,46686,53501
Nebraska,Amoxicillin/Potassium Clav,19493,20872,23684,24912,"8,327,017",28704,31376,24785,27014
Nebraska,Ampicillin Trihydrate,700,636,599,753,612,416,411,363,375
Nebraska,Anagrelide Hcl,228,218,174,173,174,180,104,61,107
Nebraska,Anastrozole,8135,8322,8620,9119,"9,345",9770,9478,9418,9457
Nebraska,Apixaban,1081,7867,21362,38826,"50,967",70049,90871,108598,124539
Nebraska,Apraclonidine Hcl,59,59,78,81,59,44,41,42,12
Nebraska,Arformoterol Tartrate,410,530,639,674,718,644,540,397,466
Nebraska,Aripiprazole,25947,27202,26998,26089,"22,911,972,466,123",25458,26266,27476,27559
Nebraska,Armodafinil,794,977,898,1095,866217,1014,940,871,910
Nebraska,Asenapine Maleate,1085,1140,1109,1130,"1,276",1353,1095,955,877
Nebraska,Aspirin/Dipyridamole,9720,7428,5769,4819,"17,401,881",2772,2093,1660,1052
Nebraska,Atazanavir Sulfate,180,177,173,124,122,86,41,33,13
Nebraska,Atenolol,79957,75770,73883,70373,"5,829,113",45819,43207,41063,38221
Nebraska,Atenolol/Chlorthalidone,6141,6197,6084,5661,"4,957",4419,4007,3619,3223
Nebraska,Atomoxetine Hcl,1399,1640,1545,1555,688979,1791,1893,2125,2067
Nebraska,Atorvastatin Calcium,167012,201637,239134,281917,"3,10,972540",327732,343748,371606,388812
Nebraska,Atovaquone/Proguanil Hcl,111,90,118,155,173,254,250,48,62
Nebraska,Atropine Sulfate,474,519,628,934,976,963,1041,1570,1499
Nebraska,Axitinib,45,37,24,25,16,22,95,159,163
Nebraska,Azathioprine,3163,3280,3519,3838,"213,581",3506,3401,3345,3175
Nebraska,Azelaic Acid,149,149,165,130,1597,103,98,125,149
Nebraska,Azelastine Hcl,4566,5217,5512,6543,"7,068",7435,8516,9571,10165
Nebraska,Azelastine/Fluticasone,99,183,233,317,226,302,291,286,305
Nebraska,Azilsartan Med/Chlorthalidone,170,260,279,279,257,334,331,359,344
Nebraska,Azilsartan Medoxomil,201,246,176,203,210,292,303,308,284
Nebraska,Azithromycin,35851,35470,40106,38483,"9,539,594",37876,39240,30087,31474
Nebraska,Aztreonam Lysine,20,15,15,21,28,27,32,18,27
Nebraska,Bacitracin,469,398,327,308,360,278,216,109,103
Nebraska,Bacitracin/Polymyxin B Sulfate,431,392,341,388,13476,176,323,190,202
Nebraska,Baclofen,14699,16153,18449,20411,"21,214",22207,23862,24461,25613
Nebraska,Balsalazide Disodium,1020,1160,1351,1641,"1,658",1757,1628,1746,1683
Nebraska,Beclomethasone Dipropionate,1497,1743,2080,1505,4080995,583,490,488,362
Nebraska,Benazepril Hcl,34884,34125,34831,34408,"31,597",28482,26347,25163,23266
Nebraska,Benazepril/Hydrochlorothiazide,6568,5816,5152,4617,"4,093",3843,3518,3286,3072
Nebraska,Benztropine Mesylate,14807,15646,15522,15634,"14,838",13551,12555,11708,10953
Nebraska,Bepotastine Besilate,109,155,159,174,145,130,130,97,89
Nebraska,Besifloxacin Hcl,69,875,825,433,90,21,32,31,24
Nebraska,Betamethasone Dipropionate,1616,1530,1934,2321,"2,842",3405,3265,3082,3155
Nebraska,Betamethasone Valerate,836,836,821,942,"1,220",1311,1157,1094,1046
Nebraska,Betamethasone/Propylene Glyc,968,940,1033,1200,"1,240",1393,1422,1490,1180
Nebraska,Betaxolol Hcl,823,709,613,489,227209,343,256,319,245
Nebraska,Bethanechol Chloride,2096,2173,2160,2160,"2,074",2092,2062,1985,2111
Nebraska,Bicalutamide,2458,2604,2905,2617,"2,483",2315,2342,2273,1899
Nebraska,Bimatoprost,12029,13079,13230,12738,"2,111,583",10463,10031,9528,8773
Nebraska,Bisoprolol Fumarate,16121,16389,14674,14692,"14,600",14287,13968,14163,14146
Nebraska,Bosentan,388,322,207,94,32,80,34,44,25
Nebraska,Bosutinib,32,56,37,35,33,27,27,26,64
Nebraska,Brimonidine Tartrate,9357,10005,10461,11295,"3,790,777,635",11301,10872,10966,10840
Nebraska,Brimonidine Tartrate/Timolol,6864,7818,8376,8577,"8,289",8411,7929,7645,6626
Nebraska,Brinzolamide,2825,2689,2193,1747,"1,532",2183,1305,1196,834
Nebraska,Bromfenac Sodium,486,867,1036,689,10388498,586,721,700,750
Nebraska,Bromocriptine Mesylate,326,362,318,297,29830,343,367,295,235
Nebraska,Budesonide,3870,4354,4666,5137,"2,154,200,689,386",5213,5242,5366,5043
Nebraska,Budesonide/Formoterol Fumarate,19317,24916,28466,30669,"30,650",32737,33382,33703,32207
Nebraska,Bumetanide,10428,7689,8135,9743,"10,278",10726,11401,11972,13154
Nebraska,Buprenorphine,809,1200,1362,1586,"1,961,523",1656,1762,1962,2819
Nebraska,Buprenorphine Hcl,108,133,198,263,55254,704,1637,2437,3015
Nebraska,Buprenorphine Hcl/Naloxone Hcl,687,704,741,927,120968,1180,1529,2089,2382
Nebraska,Bupropion Hcl,35302,38028,40835,44158,"36,831,513,827,399,100,000",47515,49151,51558,52786
Nebraska,Buspirone Hcl,16690,18476,19830,22467,"24,853",27272,29324,32800,34913
Nebraska,Butalb/Acetaminophen/Caffeine,21,3231,3225,3048,"3,056",3234,3176,3181,3051
Nebraska,Butalbit/Acetamin/Caff/Codeine,576,549,483,333,56250,313,247,258,214
Nebraska,Butorphanol Tartrate,489,500,447,279,248,244,258,334,384
Nebraska,C1 Esterase Inhibitor,23,12,11,17,18,31,26,28,14
Nebraska,Cabergoline,235,288,318,424,432,392,421,375,401
Nebraska,Calcipotriene,410,471,359,385,377,917,653,423,316
Nebraska,Calcipotriene/Betamethasone,46,53,26,26,1412,11,36,16,13
Nebraska,"Calcitonin,salmon,synthetic",4073,3680,3412,3213,"2,829",2653,2310,2115,1997
Nebraska,Calcitriol,5485,5436,6182,6877,"6,066",5548,5269,5403,5636
Nebraska,Calcium Acetate,2321,2106,2055,2372,"2,206",2072,1997,1603,1633
Nebraska,Canagliflozin,138,1427,4958,7464,"7,914",6975,4085,4063,3355
Nebraska,Candesartan Cilexetil,1234,1457,1270,1284,"691,040",1062,1486,1512,1585
Nebraska,Candesartan/Hydrochlorothiazid,433,420,360,331,271,269,389,378,315
Nebraska,Captopril,2505,2147,1583,1226,910,557,507,458,366
Nebraska,Carbamazepine,13936,13491,13517,13343,"68,844,110,259,431,200,000",12256,11728,11067,10122
Nebraska,Carbidopa,124,93,86,74,57,54,44,44,26
Nebraska,Carbidopa/Levodopa,29649,29680,29775,31547,"2,565,856,043,681,210",31660,31788,31250,28601
Nebraska,Carbidopa/Levodopa/Entacapone,839,730,640,488,428,402,404,277,233
Nebraska,Carisoprodol,5154,4441,3122,2357,"2,170",1863,1787,1879,1933
Nebraska,Carteolol Hcl,322,338,315,379,457,515,488,670,633
Nebraska,Carvedilol,102839,109472,114482,119549,"1,19,57959",115922,115372,114675,111415
Nebraska,Carvedilol Phosphate,906,819,676,499,19407,364,270,256,245
Nebraska,Cefaclor,166,132,133,126,109,111,86,82,106
Nebraska,Cefazolin Sodium,166,157,197,213,283,323,349,541,378
Nebraska,Cefdinir,8476,8855,10674,11385,"13,022",13851,16138,13456,14836
Nebraska,Cefepime Hcl,171,159,182,150,281,330,499,442,383
Nebraska,Cefixime,142,102,80,70,1250,79,48,41,59
Nebraska,Cefpodoxime Proxetil,271,324,361,379,303,263,295,306,370
Nebraska,Cefprozil,944,861,985,777,732,679,632,332,328
Nebraska,Ceftriaxone Sodium,1712,1653,1580,1591,"1,684",1640,1835,2034,1618
Nebraska,Cefuroxime Axetil,7111,6560,7075,6698,"6,451",5900,5713,4526,4202
Nebraska,Celecoxib,28839,26697,24346,24230,"36,923,461",24749,26973,28765,30911
Nebraska,Cephalexin,34774,35400,36784,38098,"38,567",39521,40133,38466,40863
